Headline,Date
The 4-Motor Endurance Electric Truck Is Here. This Stock Can Benefit.,"Jun. 25, 2020 at 3:29 p.m. ET"
"GM’s Electric-Vehicle Business Could Be Worth $100 Billion, Says Morgan Stanley","Jun. 24, 2020 at 11:43 a.m. ET"
"Nio's stock falls after Goldman analyst downgrade, 3 weeks after turning bullish","Jun. 24, 2020 at 9:14 a.m. ET"
EV Stocks Are on Fire and Wall Street Can’t Keep Up,"Jun. 24, 2020 at 8:52 a.m. ET"
Tesla Just Made the ‘Most American’ Car Makers List for the First Time. Why That’s Good News for Its Stock.,"Jun. 23, 2020 at 5:00 a.m. ET"
"U.K. car industry at risk of losing one in six jobs unless government extends support, trade body warns","Jun. 23, 2020 at 10:52 a.m. ET"
Tesla Stock Just Keeps Going Higher. How to Play It With Options.,"Jun. 23, 2020 at 9:23 a.m. ET"
Michigan-assembled Ford Ranger named ‘most American-made car’ in annual list that includes Tesla for first time,"Jun. 23, 2020 at 7:50 a.m. ET"
Virgin Galactic Stock Soared Because There’s More Than Space Tourism After NASA Agreement,"Jun. 22, 2020 at 8:47 a.m. ET"
Ideanomics' stock soars on heavy volume after order for 200 EVs in China,"Jun. 22, 2020 at 1:49 p.m. ET"
No One Knows What Nikola Stock Is Worth. Another Analyst Just Offered His Best Guess.,"Jun. 22, 2020 at 10:51 a.m. ET"
Virgin Galactic stock rallies after company strikes NASA space-tourism deal,"Jun. 22, 2020 at 12:29 p.m. ET"
"Tesla’s Lead in Battery Technology Isn’t So Wide, Analyst Says. Why It Matters.","Jun. 22, 2020 at 12:10 p.m. ET"
Here are the best and worst stocks during the first 100 days of the coronavirus pandemic,"Jun. 20, 2020 at 8:45 p.m. ET"
A portfolio of stocks being bought by mom-and-pop investors is trouncing Wall Street pros — here’s what they’re buying,"Jun. 20, 2020 at 11:53 a.m. ET"
"Coronavirus was the perfect storm for tech innovation, and this fund manager made out","Jun. 20, 2020 at 10:20 a.m. ET"
George Floyd’s daughter is Disney’s latest shareholder — another child shareholder says the stock helped change her life,"Jun. 20, 2020 at 10:01 a.m. ET"
"BMW to cut 6,000 jobs and slam brakes on Mercedes self-driving alliance amid Covid-19 impact","Jun. 19, 2020 at 12:08 p.m. ET"
‘I don’t want to be someone in need of cash’: How economic slumps inflicts permanent ‘scars’ on spending and saving,"Jun. 19, 2020 at 9:52 a.m. ET"
Austin area may offer $68 million in tax breaks for potential Tesla plant,"Jun. 18, 2020 at 6:40 p.m. ET"
Nikola Stock Rises Another 6% Despite Report Critical of CEO,"Jun. 18, 2020 at 11:46 a.m. ET"
"S&P 500 and Nasdaq end higher, buoyed by energy and consumer staples as Wall Street wrestles with rising coronavirus cases","Jun. 18, 2020 at 4:32 p.m. ET"
Nio's stock surges toward 15-month high on NYSE leading volume,"Jun. 18, 2020 at 12:12 p.m. ET"
Buy Tesla Stock Because Exuberance Is Rational This Time,"Jun. 18, 2020 at 10:53 a.m. ET"
"Tesla stock gains after Jefferies boosts target to $1,200","Jun. 18, 2020 at 9:38 a.m. ET"
Lyft’s Move Shows Electric Vehicles Are Taking Over,"Jun. 17, 2020 at 3:14 p.m. ET"
Nikola Stock Got Its First Rating From Wall Street. It’s a Buy.,"Jun. 17, 2020 at 9:18 a.m. ET"
"Tesla Cracks $1,000 Again Despite Lousy State Sales Data","Jun. 17, 2020 at 2:38 p.m. ET"
"Tesla's Model 3 registrations down 37% in California in April and May, analyst says","Jun. 17, 2020 at 11:36 a.m. ET"
Tesla Cars Crack the 400-Mile Barrier. EVs Are Going to Take Over.,"Jun. 16, 2020 at 4:22 p.m. ET"
Coronavirus update: Global case tally tops 8 million and states reopen businesses even as infections and hospitalizations rise,"Jun. 16, 2020 at 4:21 p.m. ET"
Tesla lowers base-model Model S price tag,"Jun. 16, 2020 at 11:52 a.m. ET"
"Tesla negotiating incentives with Austin, Texas, area: report","Jun. 15, 2020 at 4:04 p.m. ET"
"Tesla's stock surges 4.5%, reversing earlier loss of as much as 2.9%","Jun. 15, 2020 at 2:17 p.m. ET"
Americans Are Finally Driving Again. What That Means for the Auto-Stock Universe.,"Jun. 15, 2020 at 8:00 a.m. ET"
Some tech workers are slowly trickling back to the office now,"Jun. 15, 2020 at 6:43 a.m. ET"
The Under-40 Set Discovers Day Trading,"Jun. 12, 2020 at 6:46 p.m. ET"
The Stock Market Isn’t Always Right,"Jun. 12, 2020 at 8:52 p.m. ET"
"Tesla stock gets two downgrades, falls below $1,000","Jun. 13, 2020 at 10:54 a.m. ET"
"Tesla to $10,000 share? This billionaire market bull is banking on it","Jun. 13, 2020 at 10:03 a.m. ET"
Low-information ‘investors’ rule the stock market — at least until they lose every cent,"Jun. 13, 2020 at 7:50 a.m. ET"
Dow closes nearly 500 points higher as stocks make partial rebound from worst day in three months,"Jun. 13, 2020 at 7:50 a.m. ET"
Tesla Stock Is Downgraded Twice. Buy GM Because of the ‘Rule of 3.’,"Jun. 12, 2020 at 10:25 a.m. ET"
"Tesla gets a bearish downgrade at Morgan Stanley due to price cuts, China risk","Jun. 12, 2020 at 9:47 a.m. ET"
Here’s why one strategist has slashed his S&P 500 target — and it isn’t just because of the Fed and COVID-19,"Jun. 12, 2020 at 8:21 a.m. ET"
"A Tesla Fan Who Forecast Its $1,000 Stock Says Nikola Could Fall to $15","Jun. 12, 2020 at 6:30 a.m. ET"
"Tesla cut to neutral, GM raised to buy at Goldman Sachs","Jun. 12, 2020 at 6:29 a.m. ET"
Tesla CEO Elon Musk’s 3-Letter Message to His 36 Million Twitter Followers,"Jun. 11, 2020 at 1:06 p.m. ET"
Nikola Founder Tweets About Its Battery-Powered Pickup. Here’s What That Means.,"Jun. 11, 2020 at 10:07 a.m. ET"
Musk tweets 'lol' at stock market,"Jun. 11, 2020 at 6:17 a.m. ET"
Tesla Truck Competitor Nikola Met With Investors. Here’s What It Said.,"Jun. 10, 2020 at 5:28 p.m. ET"
"Tesla stock surges past $1,000 on Elon Musk’s push for Tesla Semi","Jun. 10, 2020 at 4:50 p.m. ET"
"Dow ends 282 points lower, but Nasdaq logs 3rd straight record and first finish at 10,000 as Fed signals zero rates through 2022","Jun. 10, 2020 at 4:09 p.m. ET"
"Coronavirus update: Global death toll passes 412,000, as Dr. Fauci warns that COVID-19 is far from over","Jun. 10, 2020 at 1:06 p.m. ET"
Tesla Memo Indicates Possible Model Y Quality Issues. Here’s How to Interpret That.,"Jun. 9, 2020 at 9:31 a.m. ET"
"Tesla Stock Hits $1,000 Because of the ‘Million-Mile Battery’","Jun. 10, 2020 at 11:00 a.m. ET"
"Tesla stock surges past $1,000 on road to new record","Jun. 10, 2020 at 10:38 a.m. ET"
"Tesla stock tops $1,000 after Musk makes push for Tesla Semi","Jun. 10, 2020 at 10:17 a.m. ET"
Truck-Building Tesla Competitor Nikola Draws the Attention of a Short Seller,"Jun. 10, 2020 at 9:03 a.m. ET"
"Tesla's stock has 'room to run' to $1,000, and possibly much higher, says Wedbush's Dan Ives","Jun. 10, 2020 at 6:59 a.m. ET"
"Tesla base price target raised to $1,000 from $800 at Wedbush","Jun. 10, 2020 at 6:18 a.m. ET"
Electric-truck Nikola goes past Ford in market cap,"Jun. 9, 2020 at 4:13 p.m. ET"
This is one Amazon customer that Jeff Bezos is ‘happy to lose’,"Jun. 9, 2020 at 10:42 a.m. ET"
"11K Model 3 Sales for Tesla in China, And Two More Numbers to Know","Jun. 9, 2020 at 5:00 a.m. ET"
"Tesla Stock Finishes Just Shy of $950, a Record Close","Jun. 8, 2020 at 5:02 p.m. ET"
"Nasdaq closes at all-time high, Dow less than 7% off record, as Wall Street looks for Fed to keep support intact","Jun. 8, 2020 at 4:50 p.m. ET"
"Tesla stock tops $900, closes at record","Jun. 8, 2020 at 4:21 p.m. ET"
Tesla stock closes at record $949.92,"Jun. 8, 2020 at 4:03 p.m. ET"
"Tesla's stock jumps 4.6%, on track for record close","Jun. 8, 2020 at 12:31 p.m. ET"
Tesla Stock Cracks $900. It’s All About Sales Growth in China.,"Jun. 8, 2020 at 10:55 a.m. ET"
Weekend reads: What stocks to buy — and what not to buy,"Jun. 6, 2020 at 6:14 p.m. ET"
"Coronavirus update: Case and death tolls keep rising, but shock increase in U.S. jobs suggesting the worst may be over, for now","Jun. 6, 2020 at 9:14 a.m. ET"
Autopilot? Watch a Tesla slam into an overturned truck at a high speed,"Jun. 6, 2020 at 8:32 a.m. ET"
Tesla Stock Has Surged. Kimbal Musk Made His First Sale of Shares in 2020.,"Jun. 6, 2020 at 7:00 a.m. ET"
Nikola Wants to Be the Tesla of Trucking. Here’s What You Need To Know.,"Jun. 5, 2020 at 10:11 a.m. ET"
"Airline Stocks Fly, Slack Dives as the Dow’s Rally Continues","Jun. 5, 2020 at 8:22 a.m. ET"
Car Stocks Are Higher Because Sales Were Only Kind of Dreadful. Here’s How Far They Can Run.,"Jun. 3, 2020 at 1:53 p.m. ET"
Elon Musk lashes out at Amazon for rejecting book questioning COVID-19’s risks — which it then reinstates,"Jun. 4, 2020 at 5:55 p.m. ET"
Tesla Model 3 is the top-selling car in the U.K. for a second month but as showrooms reopen it could be overtaken,"Jun. 4, 2020 at 3:15 p.m. ET"
U.K. car sales plunge 89% in May,"Jun. 4, 2020 at 4:16 a.m. ET"
How Tesla Helped a Rival Get a Buy Rating From Goldman Sachs,"Jun. 3, 2020 at 1:10 p.m. ET"
"Here’s What Tesla, GM, Ford and Chrysler Had to Say About George Floyd’s Death","Jun. 2, 2020 at 4:12 p.m. ET"
Elon Musk logs off... again,"Jun. 2, 2020 at 12:06 p.m. ET"
"As SpaceX sends Americans into orbit, investors can take this ETF to a new frontier","Jun. 2, 2020 at 7:49 a.m. ET"
"Tesla's stock slips 0.2% premarket, after soaring 11.5% the past 2 days to close Monday at 3 1/2-mo. high","Jun. 2, 2020 at 6:17 a.m. ET"
The Dow Rose 92 Points Because Protests and U.S.-China Tension Can’t Stop Growth,"Jun. 1, 2020 at 5:42 p.m. ET"
Elon Musk demands justice for George Floyd: ‘Definitely not right’ that just one Minneapolis officer has been charged,"Jun. 1, 2020 at 3:47 p.m. ET"
SpaceX Makes Tesla Stock Look Even Better. Just Ask Wall Street.,"Jun. 1, 2020 at 12:07 p.m. ET"
"Tesla, Space Stocks Are Soaring. China Tensions, Protests Fail to Move the Dow.","Jun. 1, 2020 at 8:04 a.m. ET"
Tesla's stock gains 2.2% premarket after climbing 3.6% on Friday,"Jun. 1, 2020 at 6:28 a.m. ET"
SpaceX Docks With Space Station. Here’s Why Investors Should Care.,"May. 31, 2020 at 10:58 a.m. ET"
One Thing Went Wrong for SpaceX Saturday: It Ran Out of Dinosaurs,"May. 31, 2020 at 9:32 a.m. ET"
SpaceX successfully launches U.S. astronauts into space,"May. 30, 2020 at 4:21 p.m. ET"
Tesla CEO Elon Musk Makes History With SpaceX,"May. 30, 2020 at 3:46 p.m. ET"
7 day-trading mistakes everyone makes but you can avoid,"May. 30, 2020 at 12:32 p.m. ET"
SpaceX and NASA hope weather permits Saturday launch — watch it live at 3:22 p.m. Eastern time,"May. 29, 2020 at 7:35 p.m. ET"
NASA Would Be a Huge Aerospace Player as a Stock. How to Play the New Space Race.,"May. 28, 2020 at 8:15 a.m. ET"
Elon Musk vs. Bay Area officials: These emails show what happened behind the scenes in the Tesla factory fight,"May. 29, 2020 at 3:44 p.m. ET"
"Tesla Owns the U.S. Electric Vehicle Market, Analyst Says. Why It Will Own China and Europe Too.","May. 29, 2020 at 10:13 a.m. ET"
Tesla’s Elon Musk gets performance-based payday worth nearly $800 million,"May. 29, 2020 at 6:38 a.m. ET"
Tesla's CEO Elon Musk to get payout of nearly $800 million,"May. 28, 2020 at 5:13 p.m. ET"
Tesla Cut Car Prices. Here’s What Wall Street Is Saying.,"May. 28, 2020 at 1:00 p.m. ET"
Tesla Got Its Product Placement Even as the SpaceX Launch Was Scrubbed,"May. 28, 2020 at 11:28 a.m. ET"
NIO Earnings Show China’s EV Market Is Rebounding. That’s Good for Tesla.,"May. 28, 2020 at 9:34 a.m. ET"
"Nio reports narrower-than-expected loss and revenue that beat forecasts, but stock pulls back","May. 28, 2020 at 6:37 a.m. ET"
SpaceX Will Launch Astronauts Into Space on Saturday. Why Tesla Stock Will Benefit.,"May. 26, 2020 at 11:03 a.m. ET"
SpaceX set to become first private company to put U.S. astronauts into Earth’s orbit: Watch the launch live at 4:33 p.m. Eastern time,"May. 27, 2020 at 2:07 p.m. ET"
NIO Stock Was Upgraded Ahead of Earnings. Here’s What That Means For Tesla.,"May. 27, 2020 at 12:36 p.m. ET"
"Tesla Is Cutting Car Prices. That Could Be Great, or a Red Flag.","May. 27, 2020 at 8:52 a.m. ET"
"As SpaceX takes NASA astronauts to Space Station, it could also bring space tourism closer","May. 27, 2020 at 8:32 a.m. ET"
"Tesla's stock price gets a 33% bump at Wedbush, but it still implies a discount","May. 27, 2020 at 7:13 a.m. ET"
Tesla stock price target raised to $800 from $600 at Wedbush,"May. 27, 2020 at 7:00 a.m. ET"
What it’s like to drive a Tesla Model Y,"May. 27, 2020 at 4:57 a.m. ET"
Tesla's stock jumps 2.3% in premarket trading,"May. 26, 2020 at 6:06 a.m. ET"
Rising Covid-19 Infections in Alameda County Could be a Problem for Tesla,"May. 23, 2020 at 12:34 p.m. ET"
"No, America’s billionaires didn’t get $434 billion richer during the pandemic — quite the opposite, in fact","May. 23, 2020 at 9:29 a.m. ET"
How to Invest in Tesla While Avoiding the Elon Musk Drama,"Apr. 26, 2019 at 5:00 a.m. ET"
"Tesla's stock falls 0.9% in premarket trading, after closing Thursday at 3-mo. high","May. 22, 2020 at 6:34 a.m. ET"
Tesla and California Are Making Nice. The Next Factories Will Be Somewhere Else.,"May. 21, 2020 at 11:48 a.m. ET"
Tesla's stock falls 0.6% in premarket trading,"May. 21, 2020 at 6:11 a.m. ET"
Tesla to Tulsa? City’s iconic statue gets makeover in bid to lure auto maker,"May. 20, 2020 at 7:23 p.m. ET"
Dow ends 369 points higher as investors focus on American economy reopening,"May. 20, 2020 at 4:44 p.m. ET"
Tesla Drops Lawsuit Against California County Over Lockdown Order. What to Know.,"May. 20, 2020 at 9:40 a.m. ET"
"Who is Joe Rogan, the man who just scored a reported $100 million deal with Spotify?","May. 20, 2020 at 12:22 p.m. ET"
"Tesla's stock gains 1.1% premarket, after slipping 0.7% on Tuesday","May. 20, 2020 at 6:12 a.m. ET"
Judge shelves Tesla shareholder lawsuit to stop Elon Musk from tweeting,"May. 19, 2020 at 6:52 p.m. ET"
"Coronavirus update: U.S. death toll tops 91,000; Trump slams WHO, says he’s taking hydroxychloroquine to stave off COVID-19","May. 19, 2020 at 3:20 p.m. ET"
Tesla’s China Sales Plummeted in April. Here’s Why It Doesn’t Matter.,"May. 19, 2020 at 11:38 a.m. ET"
"Tesla's stock slips 0.6% premarket, after rising 1.8% on Monday","May. 19, 2020 at 6:12 a.m. ET"
The 10 electric cars with the longest range,"May. 19, 2020 at 5:03 a.m. ET"
"Tesla to raise price of 'full self-driving' option by $1,000 starting July 1","May. 18, 2020 at 8:29 p.m. ET"
"Dow rises more than 900 points, books its biggest daily advance in 6 weeks on coronavirus vaccine hope","May. 18, 2020 at 4:46 p.m. ET"
Coronavirus update: Global case tally reaches 4.8 million; China’s Xi supports WHO-backed probe of origins of pandemic — once the crisis is over,"May. 18, 2020 at 2:54 p.m. ET"
Elon Musk and Ivanka Trump share a moment on Twitter — then the creator of ‘The Matrix’ claps back,"May. 18, 2020 at 10:25 a.m. ET"
Tesla’s Factory Is Reopening Today. Why Its Next Earnings Will Crush Estimates.,"May. 18, 2020 at 9:21 a.m. ET"
"Tesla's stock gains 2.3% premarket after report Fremont, Calif. plant can resume operations","May. 18, 2020 at 6:14 a.m. ET"
Tesla gets county approval to reopen Fremont factory: report,"May. 17, 2020 at 6:24 p.m. ET"
"Elon Musk’s actions encourage ‘outrageous behavior’ and he needs to ‘grow up,’ says green-tech blogger","May. 16, 2020 at 8:50 a.m. ET"
"Tesla has named Austin, Texas, and Tulsa, Okla., as finalists for new U.S. factory","May. 15, 2020 at 7:59 p.m. ET"
Weekend reads: What happens if your favorite airline goes bust?,"May. 15, 2020 at 10:51 a.m. ET"
Tesla’s Battery Day Is Delayed — Finally Some News for Bears,"May. 15, 2020 at 10:31 a.m. ET"
Tesla's stock slips 0.2% premarket after rising 1.6% on Thursday to snap 3-day losing streak,"May. 15, 2020 at 6:26 a.m. ET"
Tesla Won the Battle to Reopen Its Fremont Factory. Why It Could Still Lose the War.,"May. 14, 2020 at 12:24 p.m. ET"
Bill Gates offers up an idea to help fight the coronavirus pandemic — and AOC fires back with a snarky response,"May. 14, 2020 at 12:59 p.m. ET"
Car Sales Are Bouncing. Here Are 5 Stocks That Should Benefit.,"May. 14, 2020 at 10:07 a.m. ET"
"Coronavirus update: Global case tally tops 4.31 million as Russia sees spike in cases, Brazil and Mexico suffer deadliest day yet","May. 14, 2020 at 6:43 a.m. ET"
Tesla's stock gains 1% premarket after losing 3.5% amid 3-day losing streak through Wednesday,"May. 14, 2020 at 6:05 a.m. ET"
Dow ends 500 points lower after Fed’s Powell says pandemic’s hit to economy is worst since World War II,"May. 13, 2020 at 4:48 p.m. ET"
Dow closes 517 points lower Wednesday as Fed's Powell says coronavirus crisis 'without modern precedent',"May. 13, 2020 at 4:10 p.m. ET"
Tesla’s Fremont factory: Here’s what Wall Street is watching as standoff ends,"May. 13, 2020 at 12:44 p.m. ET"
Elon Musk Wins. Tesla Can Reopen Its Factory.,"May. 13, 2020 at 8:34 a.m. ET"
"Tesla Fremont facility can reopen next week if company complies with public-safety measures, county says","May. 13, 2020 at 7:40 a.m. ET"
"Tesla's stock climbs 1.8% premarket, after falling 1.2% over the past 2 sessions","May. 13, 2020 at 6:13 a.m. ET"
Tesla to fully reopen Nevada 'gigafactory': report,"May. 13, 2020 at 12:02 a.m. ET"
CNBC’s Jim Cramer: Elon Musk may be a ‘zealot’ but he’s ‘dead right’ about his decision to break the rules,"May. 12, 2020 at 5:30 p.m. ET"
Own an S&P 500 Index Fund? Coronavirus Could Transform It.,"May. 12, 2020 at 2:20 p.m. ET"
Tesla workers told no-shows risk unemployment benefits cut: report,"May. 12, 2020 at 4:55 p.m. ET"
Dow books 450 point loss as stocks record biggest one-day slump since May 1,"May. 12, 2020 at 4:23 p.m. ET"
How Uber’s shift into the fast lane turned this investor bullish on the stock,"May. 12, 2020 at 3:07 p.m. ET"
"Coronavirus update: U.S. death toll tops 81,000; Trump defends administration’s record in testy exchange with reporters","May. 12, 2020 at 2:56 p.m. ET"
"Tesla’s California plant reopens despite shutdown order, Elon Musk dares county to arrest him","May. 12, 2020 at 2:43 p.m. ET"
"‘Open the plant, NOW’: Trump sides with Musk over Tesla car-factory reopening","May. 12, 2020 at 11:10 a.m. ET"
Tesla Is Reopening Its California Plant. Investors Should Look Past the Headlines.,"May. 12, 2020 at 8:37 a.m. ET"
Tesla and Facebook Have Had Very Different Responses to Coronavirus. What It Means for Their Stocks.,"May. 12, 2020 at 8:57 a.m. ET"
The Market Is in the Eye of the Hurricane. 5 Things to Know Today.,"May. 12, 2020 at 8:19 a.m. ET"
Tesla's stock gains 1.1% in premarket trading,"May. 12, 2020 at 6:19 a.m. ET"
Musk Says He Will Defy Covid-19 Rules and Reopen Tesla’s California Plant,"May. 11, 2020 at 11:38 a.m. ET"
"Dow ends 100 points lower, leaving stock benchmarks mixed amid skepticism over re-openings","May. 11, 2020 at 4:51 p.m. ET"
Stocks Mixed to Start the Week,"May. 11, 2020 at 8:25 a.m. ET"
"Coronavirus update: Global case tally tops 4.1 million; South Korea reports cluster from Seoul nightclubs, and Wuhan, China, has 4 new cases","May. 11, 2020 at 3:55 p.m. ET"
Dow falls nearly 250 points to start Monday trade as investors face effects of lockdown reopenings and U.S.-China tension,"May. 11, 2020 at 9:37 a.m. ET"
Tesla’s China Sales Fell in March. Why It Doesn’t Matter For the Stock.,"May. 11, 2020 at 9:20 a.m. ET"
5 Things You Need to Know Today as the World Starts to Reopen This Week,"May. 11, 2020 at 8:25 a.m. ET"
Tesla's stock falls 2.7% in premarket trading,"May. 11, 2020 at 8:11 a.m. ET"
Tesla’s stock could see new peaks thanks to these 3 catalysts,"May. 11, 2020 at 8:00 a.m. ET"
Elon Musk Says He’s Going to Sue California Over the Lockdown. What That Means for Tesla Stock.,"May. 10, 2020 at 3:18 p.m. ET"
California assemblywoman hits Elon Musk with an F-bomb after he says he will move Tesla’s HQ out of state,"May. 10, 2020 at 3:11 p.m. ET"
Hedge fund manager lays out his two best investments for a post-pandemic inflationary world,"May. 10, 2020 at 5:52 a.m. ET"
"Elon Musk threatens to move Tesla out of California, then files lawsuit","May. 10, 2020 at 5:42 a.m. ET"
"Tesla sues Fremont factory's county, seeking to reopen plant","May. 9, 2020 at 11:59 p.m. ET"
The Nasdaq is now up for the year — here are the index’s best-performing stocks,"May. 9, 2020 at 2:19 p.m. ET"
Elon Musk says Tesla HQ will move out of California,"May. 9, 2020 at 1:39 p.m. ET"
"Tesla wants to reopen California factory, but local authorities say not yet","May. 9, 2020 at 11:39 a.m. ET"
Elon Musk’s newborn might have the strangest name you’ve ever heard,"May. 9, 2020 at 9:27 a.m. ET"
Does Tesla Have a Parts Problem? Investors Don’t Seem Worried.,"May. 8, 2020 at 9:36 a.m. ET"
Elon Musk knocks Warren Buffett in return to Joe Rogan’s podcast,"May. 7, 2020 at 5:32 p.m. ET"
"Coronavirus update: U.S. death toll tops 74,000, as Trump administration shelves ‘too cautious’ CDC guide to reopening","May. 7, 2020 at 3:17 p.m. ET"
Tesla Plans to Restart Its California Factory. Here’s Why That Might Not Happen Soon.,"May. 7, 2020 at 11:52 a.m. ET"
The Nasdaq just wiped out all of its losses for 2020--a stunning feat in the aftermath of the coronavirus crisis,"May. 7, 2020 at 9:41 a.m. ET"
The Market Is Acting Like a Teenager. What to Watch Today.,"May. 7, 2020 at 8:56 a.m. ET"
Tesla preparing to partially reopen Fremont factory: report,"May. 6, 2020 at 8:22 p.m. ET"
‘Professor Lockdown’ loses job after breaking the rules by seeing married lover — then Elon Musk piles on,"May. 6, 2020 at 4:12 p.m. ET"
Tesla Stock—and Its Rival—Will Get a Big Boost From China Policy Change,"May. 6, 2020 at 1:04 p.m. ET"
GM Stock Jumps Because Earnings Show This Is Not 2008,"May. 6, 2020 at 9:12 a.m. ET"
"Schwab’s plan to offer fractional shares starting in June is a shot across the bow at Robinhood, Stash","May. 6, 2020 at 6:39 a.m. ET"
Tesla's stock climbs 1.7% premarket after rising 9.5% over the past 2 days,"May. 6, 2020 at 6:20 a.m. ET"
"As British car sales collapse, Tesla Model 3 becomes top-selling U.K. vehicle for April","May. 5, 2020 at 12:44 p.m. ET"
"This could be the end of the stock market as we know it, but that may not be a bad thing, strategist suggests","May. 5, 2020 at 11:34 a.m. ET"
"Tesla's stock surges 2.6% premarket, after soaring 8.5% on Monday","May. 5, 2020 at 6:27 a.m. ET"
"Dow scores sharpest turnaround since March as technology, energy shares stage late-Monday surge","May. 4, 2020 at 5:02 p.m. ET"
"Just after Elon Musk denounced coronavirus lockdowns as infringements of freedom, research shows Britons are too scared to leave their homes anyway","May. 4, 2020 at 2:27 p.m. ET"
Elon Musk Said Tesla’s Stock Price Is Too High. What History Says Happens Next.,"May. 4, 2020 at 6:30 a.m. ET"
"Tesla's stock gains 0.7% premarket, after tumbling 12.4% over the past 2 sessions","May. 4, 2020 at 6:00 a.m. ET"
"Retiring in 10-20 years? Here’s your best approach to stocks right now, says top U.S. financial adviser.","May. 2, 2020 at 3:39 p.m. ET"
Elon Musk wipes nearly $15 billion off Tesla’s valuation by tweeting that shares are ‘too high’,"May. 2, 2020 at 8:55 a.m. ET"
"Here are Friday’s biggest stock-market losers, driven lower by disappointing earnings and a shrinking manufacturing sector","May. 2, 2020 at 7:18 a.m. ET"
"Dow falls 622 points and stock market wipes out weekly gains to start May amid worries about China, Amazon and Apple","May. 1, 2020 at 4:11 p.m. ET"
Tesla Stock Is Falling After Elon Musk Tweeted It Was ‘Too High.’ Expect It to Fall Further.,"May. 1, 2020 at 12:47 p.m. ET"
Dow falls more than 600 points Friday afternoon amid signs of China-U.S. tension and hazy outlooks from Amazon and Apple,"May. 1, 2020 at 1:24 p.m. ET"
"The stock market may be rigged, but it’s the only one we have","May. 1, 2020 at 12:43 p.m. ET"
"In these confusing times, X-rays of the biggest tech stocks show the strength of the stock market","May. 1, 2020 at 11:50 a.m. ET"
"No, Elon Musk, Stay-at-Home Orders Aren’t ‘Fascist’","May. 1, 2020 at 9:51 a.m. ET"
"Tesla ‘pulls rabbit out of the hat’ with surprise profit, and Wall Street applauds it","May. 1, 2020 at 6:26 a.m. ET"
Tesla Keeps Beating Expectations. Here’s What Wall Street Is Saying About the Stock.,"Apr. 30, 2020 at 10:55 a.m. ET"
"Elon Musk’s SpaceX, Jeff Bezos’ Blue Origin win NASA lunar-lander contracts","Apr. 30, 2020 at 6:39 p.m. ET"
Stocks End Record Month on a Low Note,"Apr. 30, 2020 at 8:21 a.m. ET"
"The Dow Fell 288 Points, but Marked the Biggest Monthly Gain in Decades","Apr. 30, 2020 at 5:44 p.m. ET"
"Dow, S&P 500 end last session in April lower, but notch best monthly gains since 1987","Apr. 30, 2020 at 4:40 p.m. ET"
Tesla’s SEC Filing Is More Fodder for Bulls and Bears. Here’s How to Interpret It.,"Apr. 30, 2020 at 3:25 p.m. ET"
"Coronavirus update: U.S. death toll tops 61,000 as President Trump says he will not extend social-distancing guidelines","Apr. 30, 2020 at 2:19 p.m. ET"
5 ways to slow global warming that share the burden with the oil patch: McKinsey,"Apr. 30, 2020 at 10:33 a.m. ET"
Tesla stock price target raised to $650 from $400 at Canaccord Genuity,"Apr. 30, 2020 at 10:22 a.m. ET"
Tesla stock price target raised to $500 from $485 at BofA Securities,"Apr. 30, 2020 at 10:06 a.m. ET"
"Elon Musk rants against ‘forcibly imprisoning people,’ but he’s got an iffy track record on coronavirus","Apr. 30, 2020 at 9:34 a.m. ET"
Tesla stock price target raised to $700 from $525 at Baird,"Apr. 30, 2020 at 7:54 a.m. ET"
Elon Musk Calls Stay-at-Home Orders ‘Fascist’ as Tesla Scores Big With Earnings,"Apr. 29, 2020 at 4:44 p.m. ET"
Tesla stock price target raised to $968 from $684 at Oppenheimer,"Apr. 30, 2020 at 7:47 a.m. ET"
Tesla stock price target raised to $600 from $425 at Wedbush,"Apr. 30, 2020 at 7:47 a.m. ET"
Musk vs. Zuck: A tale of two CEOs acting much differently during a pandemic,"Apr. 30, 2020 at 6:55 a.m. ET"
"Tesla surprises Wall Street with first-quarter profit, stock rallies 9%","Apr. 30, 2020 at 6:54 a.m. ET"
Elon Musk: Coronavirus shelter-in-place is ‘fascist’ and ‘breaking people’s freedoms’,"Apr. 30, 2020 at 6:52 a.m. ET"
Tesla's stock soars 8.6% premarket toward an 11-wk. high after Q1 results late Wednesday,"Apr. 30, 2020 at 6:37 a.m. ET"
"Tesla's Musk doubles down against coronavirus restrictions, calling it fascism","Apr. 29, 2020 at 7:27 p.m. ET"
"Tesla CEO Musk: Seeing 'tremendous' demand for energy storage, 'more than we can supply'","Apr. 29, 2020 at 7:07 p.m. ET"
Tesla CFO: Vehicle order backlog 'highest ever',"Apr. 29, 2020 at 6:53 p.m. ET"
Tesla’s Earnings Look Great on All Fronts — Except This One,"Apr. 29, 2020 at 6:04 p.m. ET"
U.S. stocks end higher after Fed outlines plans for protracted fight to revive economy hit by coronavirus,"Apr. 29, 2020 at 4:58 p.m. ET"
Tesla posts surprise profit in Q1,"Apr. 29, 2020 at 4:13 p.m. ET"
Tesla stock down more than 1% ahead of Q1 results,"Apr. 29, 2020 at 4:09 p.m. ET"
